queryNumber;rank;documentID;similarity
24;563;00790;-0.7095469341144066
24;564;00662;-0.7111324890928
24;565;00035;-0.7120061176001933
24;566;00958;-0.7128775194833467
24;567;00541;-0.7130911179309526
24;568;00659;-0.713268195245568
24;569;01209;-0.7136178373117704
24;570;00196;-0.7136881337721265
24;571;00702;-0.7140306560538289
24;572;00183;-0.7149004694825212
24;573;00796;-0.7167723859860177
24;574;01199;-0.7171823110203315
24;575;00226;-0.7174781202350504
24;576;00153;-0.7176420966999817
24;577;00334;-0.7180297535960136
24;578;00925;-0.7186227107796306
24;579;01222;-0.7193556077050863
24;580;00262;-0.7195662212223589
24;581;00585;-0.719712259990663
24;582;00156;-0.7212894026153037
24;583;00788;-0.7215898477092297
24;584;01212;-0.7216269602738985
24;585;00324;-0.7230578974643951
24;586;00005;-0.7237842734020296
24;587;01142;-0.7253261093526786
24;588;00647;-0.7258470639235669
24;589;00186;-0.7258941210820934
24;590;00018;-0.7261579010493442
24;591;00106;-0.7262296856922925
24;592;00405;-0.7266267074755851
24;593;00214;-0.7267848143487694
24;594;00631;-0.7283011685685953
24;595;00034;-0.7292338712627535
24;596;00255;-0.7296894990960641
24;597;00337;-0.7304064173139411
24;598;00572;-0.7309543756911033
24;599;00159;-0.7310577535256275
24;600;00669;-0.7318092755029011
24;601;01096;-0.7329234217613402
24;602;00625;-0.7335354317354179
24;603;00924;-0.7347406747167512
24;604;00554;-0.7378467557022335
24;605;00346;-0.7387233870083878
24;606;00154;-0.7393506838278303
24;607;00774;-0.7395252105994885
24;608;00684;-0.7403146981393672
24;609;00979;-0.7409812903508922
24;610;01201;-0.7410903207420662
24;611;00030;-0.7413886596786841
24;612;00239;-0.7416083109728643
24;613;00225;-0.7419019267820147
24;614;00765;-0.742577766481366
24;615;00164;-0.7436947479659916
24;616;00517;-0.744028394154656
24;617;01213;-0.7449374260453324
24;618;00574;-0.7462804438188024
24;619;00157;-0.7469007485688316
24;620;00099;-0.7472285600680937
24;621;00887;-0.7492872857995557
24;622;00675;-0.7493969525699128
24;623;00237;-0.749478130955584
24;624;01123;-0.7499513044969002
24;625;00755;-0.7503233294100887
24;626;00956;-0.7509543072333571
24;627;00970;-0.7511179917266128
24;628;00457;-0.7522229053266268
24;629;01118;-0.7533936096674869
24;630;00749;-0.7539233426881681
24;631;01145;-0.7542088985562926
24;632;00211;-0.7549675078239673
24;633;00083;-0.755004132588293
24;634;00984;-0.7554124759493926
24;635;00784;-0.7555061078893776
24;636;01021;-0.7556422723903069
24;637;01205;-0.7565207437198027
24;638;00827;-0.7570336557975886
24;639;00913;-0.7581749157184187
24;640;00846;-0.7584930178439384
24;641;01034;-0.758561002509857
24;642;00473;-0.7588534052401348
24;643;01195;-0.7604186396675476
24;644;00310;-0.7605330647466593
24;645;00698;-0.7607609779803493
24;646;00079;-0.7612135176008314
24;647;00705;-0.7612888595920669
24;648;00576;-0.761626391054714
24;649;01052;-0.7619670190689698
24;650;00289;-0.7621371706176224
24;651;00945;-0.7629101865308267
24;652;00919;-0.7629120518142947
24;653;00909;-0.762997515032873
24;654;00311;-0.7635446822060561
24;655;01112;-0.7635678420805218
24;656;01140;-0.7638386917120004
24;657;00947;-0.763998636959276
24;658;00612;-0.7656070140820179
24;659;00286;-0.7659107894363847
24;660;00731;-0.7660707328060562
24;661;00627;-0.7665644369907988
24;662;00734;-0.7672622388350383
24;663;00460;-0.7683352700620751
24;664;01169;-0.7691355671190083
24;665;01152;-0.7691877118531102
24;666;00471;-0.7692314818469939
24;667;00544;-0.7702107803638908
24;668;00379;-0.7703341436008397
24;669;00410;-0.7709899782717711
24;670;00820;-0.7717068171667397
24;671;01191;-0.7721408861465631
24;672;00197;-0.7725619136347023
24;673;00687;-0.7741399879355364
24;674;00300;-0.774248260140983
24;675;01120;-0.7742766370400723
24;676;01054;-0.775122448300062
24;677;00538;-0.7751913948668474
24;678;00878;-0.7753124050396955
24;679;00491;-0.7757557354145248
24;680;00635;-0.7761124696392662
24;681;00378;-0.7761920800248027
24;682;00566;-0.7769051423340144
24;683;00621;-0.7769267891394432
24;684;00691;-0.777547349989379
24;685;00998;-0.7775848020483241
24;686;00963;-0.7780667874856619
24;687;00738;-0.7780686825837829
24;688;00414;-0.7788690164465601
24;689;01193;-0.778910013572472
24;690;00710;-0.7791338441160511
24;691;00091;-0.7803010532515271
24;692;00201;-0.7805281020183236
24;693;01147;-0.7806322398223056
24;694;00703;-0.7807350323056659
24;695;00699;-0.7813118937751924
24;696;00103;-0.7813190355917169
24;697;00273;-0.7816816559273424
24;698;00349;-0.7817593703183497
24;699;01157;-0.7820383714729674
24;700;00417;-0.7822822967239765
24;701;00181;-0.7827957763987743
24;702;00361;-0.7829299713546809
24;703;00232;-0.7834913793378974
24;704;00616;-0.7852638821437046
24;705;00189;-0.7858208063310026
24;706;00169;-0.7867611820414722
24;707;00573;-0.7871190389288741
24;708;00981;-0.7871225683322374
24;709;00253;-0.7875863889678301
24;710;00251;-0.7877479545522653
24;711;00081;-0.7884269377351077
24;712;00382;-0.7896957763179568
24;713;01086;-0.7899891950482432
24;714;01143;-0.7899935375755445
24;715;00202;-0.7901116203928639
24;716;00301;-0.790243451652746
24;717;00423;-0.7913635770314124
24;718;00605;-0.7916508229397828
24;719;00362;-0.7918355797609171
24;720;00531;-0.793086485097467
24;721;01148;-0.7931983317348188
24;722;00977;-0.7934262232503391
24;723;01055;-0.7937844584896256
24;724;00889;-0.7949450579722179
24;725;00814;-0.7951804253334334
24;726;00523;-0.7954808397756029
24;727;00886;-0.7960273295897293
24;728;01149;-0.796153821917347
24;729;01162;-0.7965922413082246
24;730;00933;-0.7977668779539203
24;731;00709;-0.7983149822011512
24;732;00928;-0.798894318093473
24;733;00062;-0.7994038775721042
24;734;01136;-0.7999197676925508
24;735;01216;-0.8000314408168682
24;736;01221;-0.800071510177218
24;737;01124;-0.8003227281647896
24;738;01053;-0.8004089057196689
24;739;00921;-0.8016094197539357
24;740;00704;-0.8023223890000145
24;741;00594;-0.8040097766199321
24;742;00769;-0.80447638831811
24;743;01211;-0.8050178122285375
24;744;00228;-0.8054531473833342
24;745;00246;-0.8055046887981311
24;746;00432;-0.8073142642713598
24;747;00397;-0.8086437931210319
24;748;00683;-0.8089866062631048
24;749;01029;-0.809244281623497
24;750;00277;-0.8103707593641979
24;751;00969;-0.8111379697289101
24;752;00496;-0.8117133136523974
24;753;00480;-0.8124546247087325
24;754;00336;-0.8128240098834314
24;755;00763;-0.8131160071742548
24;756;00003;-0.8136934647281915
24;757;00174;-0.8139736548214567
24;758;00073;-0.8146970648847096
24;759;00407;-0.816872322532975
24;760;01239;-0.8170196260524442
24;761;00690;-0.8173493802431337
24;762;00096;-0.8175307570685191
24;763;00479;-0.8177771429520838
24;764;01180;-0.8182111300188281
24;765;00982;-0.8186376445658352
24;766;00144;-0.819722027214104
24;767;00975;-0.8202619001162897
24;768;00276;-0.8203833224503476
24;769;00238;-0.8211184562974623
24;770;00727;-0.8211866376596519
24;771;00176;-0.8213574048612271
24;772;00632;-0.8221497030008276
24;773;01038;-0.8228316882761847
24;774;00370;-0.8236186492589874
24;775;00980;-0.8236955894733295
24;776;00582;-0.8242543369271053
24;777;00401;-0.8252283492510974
24;778;00247;-0.8253381202374572
24;779;01074;-0.8256843339288835
24;780;00147;-0.8265035692289922
24;781;00786;-0.8266224149566563
24;782;00260;-0.8275368585008274
24;783;00150;-0.8276742618500744
24;784;01087;-0.8295358244379516
24;785;01185;-0.8305260458988019
24;786;00540;-0.8308089880930327
24;787;00744;-0.8309770994556702
24;788;00426;-0.832067627318331
24;789;00203;-0.8331491360454377
24;790;01048;-0.83351384646512
24;791;00949;-0.8341395198170729
24;792;00664;-0.8347473671821887
24;793;00009;-0.8347739283645016
24;794;00188;-0.834841767639411
24;795;00851;-0.8357045288977353
24;796;01192;-0.8367052239465533
24;797;01139;-0.8386047368753722
24;798;00306;-0.8386611893777796
24;799;00315;-0.8391148025305786
24;800;00615;-0.8397880461772342
24;801;00535;-0.8404673099013112
24;802;00233;-0.8406069790894279
24;803;00922;-0.8407309523245926
24;804;00137;-0.8413352079803055
24;805;01075;-0.84136694941337
24;806;00371;-0.841960076449453
24;807;00840;-0.842060900239109
24;808;00092;-0.842630999566796
24;809;00292;-0.8427329367805788
24;810;00843;-0.8428878232179181
24;811;00265;-0.8431714889762708
24;812;00976;-0.8438717643421859
24;813;00125;-0.8439905633398785
24;814;00920;-0.8443921171748163
24;815;01217;-0.8452693258684099
24;816;00725;-0.8455832935029887
24;817;01210;-0.8456983672538534
24;818;00842;-0.8461683227504446
24;819;01100;-0.8481136667985631
24;820;00822;-0.8489439291054788
24;821;00785;-0.8498952385476335
24;822;00546;-0.8507810332471143
24;823;00782;-0.8507967529954904
24;824;01194;-0.8508143800182084
24;825;00119;-0.8508315657604467
24;826;00357;-0.8511428600935752
24;827;00697;-0.8513534478598341
24;828;00138;-0.852777847042241
24;829;00192;-0.8534405310572193
24;830;00819;-0.85379519867179
24;831;00234;-0.8540070858243916
24;832;00665;-0.8554677344843424
24;833;01189;-0.8572878352841269
24;834;00084;-0.8578149365084503
24;835;00593;-0.8589385526054126
24;836;00294;-0.8600071491788215
24;837;00795;-0.8600340810700161
24;838;00954;-0.8605550939779272
24;839;00185;-0.8612746496763122
24;840;00109;-0.861734114188234
24;841;00807;-0.861762303624676
24;842;00452;-0.8622981945716061
24;843;00534;-0.8639141158197657
24;844;00392;-0.8644801446550946
24;845;00352;-0.8644880132004166
24;846;00912;-0.8650324199905925
24;847;00015;-0.8652376764292624
24;848;00412;-0.8664334157357744
24;849;00478;-0.8667307808285543
24;850;00261;-0.8674039211488705
24;851;00395;-0.867752562997254
24;852;00341;-0.8691759560250807
24;853;00458;-0.8701658258267215
24;854;00533;-0.87019907650486
24;855;00495;-0.8702558611458636
24;856;01135;-0.8709452228007568
24;857;00145;-0.8726444473775194
24;858;00806;-0.8727048173839919
24;859;00072;-0.8732434232347169
24;860;00804;-0.8741660517225355
24;861;00722;-0.8744376558616368
24;862;00879;-0.8745223663503067
24;863;00916;-0.8749818212369724
24;864;00266;-0.875158162923972
24;865;00216;-0.8754796781833647
24;866;00549;-0.8758867013142215
24;867;00771;-0.8764344090137998
24;868;00419;-0.876600583229909
24;869;00368;-0.8783433023690372
24;870;00459;-0.8786284619893568
24;871;00400;-0.8793673357752441
24;872;00511;-0.8801824666759572
24;873;00323;-0.8805691309212534
24;874;00281;-0.8806026197554944
24;875;00011;-0.8817092609908834
24;876;00652;-0.8823787621260102
24;877;00444;-0.8823856965741953
24;878;00436;-0.8847563529542474
24;879;01002;-0.8848641960426491
24;880;00431;-0.8850349748882222
24;881;01008;-0.8860522190617188
24;882;01234;-0.8863009314282096
24;883;00279;-0.8865987517645326
24;884;00794;-0.8889993001050904
24;885;01062;-0.8892123301286268
24;886;01146;-0.8892638821530559
24;887;00745;-0.8892780850664234
24;888;00248;-0.8917341258504672
24;889;00649;-0.8919806808774547
24;890;00195;-0.8925267750656116
24;891;00241;-0.8933751216689236
24;892;00504;-0.8934631051717997
24;893;00133;-0.8944425188892391
24;894;00810;-0.8947039392284405
24;895;01200;-0.8957552621128224
24;896;00902;-0.8958209892906457
24;897;00667;-0.8972324622355906
24;898;00130;-0.8977503488403389
24;899;00865;-0.8987361363307874
24;900;00184;-0.8991853752458683
24;901;00792;-0.9004946297684249
24;902;00388;-0.901095265714567
24;903;00258;-0.9026832421103563
24;904;00430;-0.9027884933131225
24;905;00693;-0.9045513591338251
24;906;01114;-0.90755935715173
24;907;00610;-0.9094331088957007
24;908;00451;-0.9097364550080359
24;909;00748;-0.9099762970210914
24;910;00835;-0.9114606882521609
24;911;00766;-0.9115111434685383
24;912;00175;-0.9116736521253483
24;913;00957;-0.9120232063649458
24;914;00639;-0.9136223857463182
24;915;00877;-0.9137634034420649
24;916;00502;-0.913923353769277
24;917;00113;-0.9147314407421426
24;918;00688;-0.9149010068977322
24;919;00866;-0.9149448951937305
24;920;01203;-0.9152674752711857
24;921;00411;-0.9168152566181909
24;922;00673;-0.91707294380364
24;923;00888;-0.9179441500144817
24;924;00413;-0.918425685405827
24;925;00968;-0.9187717066988172
24;926;01084;-0.9198205190142021
24;927;00934;-0.9200395620587543
24;928;01208;-0.9200854169892883
24;929;01016;-0.9212333341304001
24;930;00243;-0.9213279297798703
24;931;00608;-0.9239123561466971
24;932;00752;-0.925265246837096
24;933;01206;-0.9261639714743689
24;934;00343;-0.9263216847232173
24;935;00236;-0.9271634965945003
24;936;00162;-0.9278202340923428
24;937;00951;-0.9302149965030196
24;938;00483;-0.9302659113942345
24;939;01106;-0.930839513455772
24;940;00895;-0.9309739198642465
24;941;00288;-0.9323825159409762
24;942;00552;-0.9338172010673355
24;943;00950;-0.9348685614962216
24;944;00503;-0.9350381884468681
24;945;01079;-0.9350877270433744
24;946;00069;-0.935602377696671
24;947;00838;-0.9357974281116642
24;948;00778;-0.9364853296780397
24;949;00988;-0.9370385169821264
24;950;00532;-0.937196116093066
24;951;00377;-0.9375279491979789
24;952;00284;-0.9375884552157557
24;953;00653;-0.9376758855187194
24;954;00737;-0.9385892949052896
24;955;00844;-0.9399394817270288
24;956;00060;-0.94103581377403
24;957;00521;-0.941340044816783
24;958;00577;-0.9417195153016205
24;959;00250;-0.9431597155900083
24;960;00012;-0.9448465524780475
24;961;00043;-0.9451842556322069
24;962;00317;-0.9467640849195321
24;963;01163;-0.9476402349441302
24;964;00358;-0.9479825441846327
24;965;00372;-0.9481050630388793
24;966;00897;-0.9484807375824937
24;967;00510;-0.9487715262948275
24;968;01175;-0.9497837420689753
24;969;00740;-0.9502459652431693
24;970;00118;-0.9505628142072958
24;971;00875;-0.9511284523941644
24;972;00121;-0.951332590471082
24;973;00967;-0.9518724702666371
24;974;00488;-0.9521586710732342
24;975;00179;-0.9521897537730324
24;976;00583;-0.952641016864177
24;977;00793;-0.9529200112328271
24;978;00646;-0.9534119315724305
24;979;00733;-0.9534429481962754
24;980;00742;-0.9545331207924274
24;981;01099;-0.9546155507886401
24;982;00481;-0.9578369045882255
24;983;00536;-0.9583924226752668
24;984;00434;-0.9590844013903375
24;985;00098;-0.9593695498060563
24;986;00199;-0.9594329110326301
24;987;00220;-0.9599966874351228
24;988;00093;-0.9601610653730671
24;989;00415;-0.9602535624985141
24;990;00962;-0.9611323228675366
24;991;01151;-0.9612473165455917
24;992;01005;-0.9617347668675222
24;993;00319;-0.9618477361646294
24;994;00290;-0.9629406372155452
24;995;01181;-0.9634155775136116
24;996;00548;-0.9634498545160882
24;997;00442;-0.9670924007660799
24;998;01236;-0.9674663739445027
24;999;00760;-0.9686270363117628
24;1000;00270;-0.9701169469176945
24;1001;00696;-0.9702752682610069
24;1002;01237;-0.9702838357829722
24;1003;01183;-0.9726378300429859
24;1004;00350;-0.9729084988798328
24;1005;01117;-0.9742652982359787
24;1006;00048;-0.9745963806295149
24;1007;00568;-0.9765778813600667
24;1008;00852;-0.9767807894230344
24;1009;00404;-0.977500305858543
24;1010;01044;-0.9785526504190778
24;1011;00360;-0.9788620644998071
24;1012;00435;-0.97935852387643
24;1013;00758;-0.9794920094306071
24;1014;00038;-0.9804445385966939
24;1015;00077;-0.9811321802228428
24;1016;01164;-0.9820726574439593
24;1017;00302;-0.9821406775377166
24;1018;00420;-0.9837953441811074
24;1019;00335;-0.9842763850010212
24;1020;00831;-0.9851530332682732
24;1021;00066;-0.9851993347777431
24;1022;00494;-0.985867143330582
24;1023;01030;-0.9863989863728815
24;1024;00177;-0.9864047405692681
24;1025;00163;-0.9871987529620588
24;1026;00004;-0.9887421938990703
24;1027;00671;-0.9896378580219178
24;1028;00024;-0.9896822782394198
24;1029;00505;-0.9898356451180667
24;1030;00588;-0.9904739581596346
24;1031;00821;-0.9926594660519267
24;1032;01227;-0.9926717449110115
24;1033;00071;-0.992844764389056
24;1034;00955;-0.9934588569698855
24;1035;00484;-0.9937701419825662
24;1036;00823;-0.9937847096853382
24;1037;00754;-0.994783132140809
24;1038;00223;-0.9952521001248823
24;1039;01000;-0.9959107027993104
24;1040;01033;-0.996100973167661
24;1041;00694;-0.99636856199524
24;1042;00880;-0.996493043105748
24;1043;01091;-0.9969194373113504
24;1044;00686;-0.9982288584694596
24;1045;01036;-0.9987282229014838
24;1046;00938;-0.9988663988425008
24;1047;00855;-0.9997439796388916
24;1048;00805;-1.0007563372406896
24;1049;01108;-1.0011026107649068
24;1050;00872;-1.0028455535815186
24;1051;00366;-1.0060334967133384
24;1052;00529;-1.0065742281880627
24;1053;00326;-1.0072202511471249
24;1054;00661;-1.008025482805944
24;1055;00437;-1.0087241631645463
24;1056;00567;-1.008824268330137
24;1057;01109;-1.0092096019047458
24;1058;00964;-1.009871967191821
24;1059;01078;-1.0112653526726458
24;1060;00818;-1.0113360451613598
24;1061;00447;-1.0116923522672774
24;1062;01186;-1.0123077900150266
24;1063;00516;-1.0128506573252587
24;1064;00126;-1.013602752879565
24;1065;01130;-1.014933303171539
24;1066;00026;-1.0159113546858554
24;1067;00006;-1.0166353178365575
24;1068;00978;-1.019674256797515
24;1069;00522;-1.019980281587033
24;1070;00208;-1.02116228017037
24;1071;00514;-1.0214714869452672
24;1072;01173;-1.0215125786631578
24;1073;00461;-1.0220880449777647
24;1074;00644;-1.0243111719504854
24;1075;00508;-1.0245079198215783
24;1076;00328;-1.0249637671948029
24;1077;00563;-1.0254417124176127
24;1078;00915;-1.0261394605943162
24;1079;00501;-1.0269155559623286
24;1080;00440;-1.0272860388059977
24;1081;00356;-1.0282039291232434
24;1082;00429;-1.0288046240335345
24;1083;00485;-1.0288219034344013
24;1084;00064;-1.0290345109205659
24;1085;00960;-1.0296131664577954
24;1086;00985;-1.0306082246142203
24;1087;00424;-1.0315043204690704
24;1088;00104;-1.0318234125243115
24;1089;00209;-1.032143980929734
24;1090;00798;-1.033666039434736
24;1091;01121;-1.0352776592584971
24;1092;01083;-1.036958023926799
24;1093;00936;-1.0371740862938272
24;1094;00063;-1.0393077327031193
24;1095;00812;-1.0417602355348126
24;1096;00716;-1.0423418691725586
24;1097;00441;-1.0457021270206932
24;1098;00777;-1.0463046471378314
24;1099;00676;-1.0465779707296237
24;1100;00283;-1.0481688405794782
24;1101;00445;-1.0501043552462814
24;1102;00307;-1.0512558231772031
24;1103;00065;-1.0529397496666784
24;1104;00102;-1.0529949591459302
24;1105;00528;-1.05661810080765
24;1106;00622;-1.0568875181371387
24;1107;00643;-1.0572731044876686
24;1108;00271;-1.0575942679014496
24;1109;00046;-1.0597624631457332
24;1110;00469;-1.0599774948418046
24;1111;00658;-1.0613383251510218
24;1112;01105;-1.063109252728963
24;1113;00348;-1.0634183489561155
24;1114;00331;-1.0640093486076545
24;1115;00332;-1.0642617427557952
24;1116;00719;-1.0650481493251136
24;1117;00482;-1.0660521543441885
24;1118;00633;-1.0662167280650554
24;1119;01165;-1.066716830521228
24;1120;00268;-1.0679722892954964
24;1121;01161;-1.0684008209807203
24;1122;00313;-1.0696873808892804
24;1123;01070;-1.0700818425204632
24;1124;00645;-1.071351751869979
24;1125;00095;-1.071406805900259
24;1126;00402;-1.0724650015665693
24;1127;00891;-1.073481339798743
24;1128;01167;-1.0743956310160987
24;1129;01057;-1.077240261242032
24;1130;00014;-1.077709881642675
24;1131;00342;-1.0782820551598953
24;1132;00373;-1.0791692451172246
24;1133;00367;-1.080580184982358
24;1134;01066;-1.0818781817921745
24;1135;00524;-1.081983209247708
24;1136;00107;-1.0826015093816728
24;1137;00776;-1.083116586446596
24;1138;00080;-1.0834095874671907
24;1139;00052;-1.0836655429183764
24;1140;00217;-1.0844395213190237
24;1141;00746;-1.0867718558724329
24;1142;01022;-1.0887707535272542
24;1143;00215;-1.0890708155768698
24;1144;00007;-1.091999611701457
24;1145;00470;-1.0925910748003393
24;1146;00592;-1.0958227534912564
24;1147;00141;-1.0974275489147203
24;1148;00359;-1.0988185900769127
24;1149;00027;-1.0988494049612456
24;1150;01043;-1.105607335336613
24;1151;00111;-1.1058921002679958
24;1152;00462;-1.1068782802638444
24;1153;00584;-1.1076195227798586
24;1154;00590;-1.1096041175508466
24;1155;00874;-1.1101816316688295
24;1156;00989;-1.1149186278533667
24;1157;00347;-1.1164635549742317
24;1158;00219;-1.11770111542412
24;1159;01223;-1.117855251187417
24;1160;00791;-1.1183403311552704
24;1161;00856;-1.1204778235387196
24;1162;00550;-1.1213475814489255
24;1163;00320;-1.1228588410301645
24;1164;00811;-1.1231578603958579
24;1165;00386;-1.1237203693306386
24;1166;00858;-1.1237520633404892
24;1167;00254;-1.1268661677850877
24;1168;01172;-1.1273473185772034
24;1169;01170;-1.1276358372266544
24;1170;00100;-1.1284092507609957
24;1171;00515;-1.1331840134378026
24;1172;01067;-1.1411719867428634
24;1173;00623;-1.1500580378359482
24;1174;00463;-1.151516316405875
24;1175;00304;-1.1547477462042115
24;1176;01174;-1.1573647368627
24;1177;00689;-1.1584117102503229
24;1178;00305;-1.1650979481571613
24;1179;00465;-1.1674656822355947
24;1180;00860;-1.1685264028330113
24;1181;00453;-1.1697901661574523
24;1182;00369;-1.1720214940740534
24;1183;00314;-1.1744766792160817
24;1184;01156;-1.1760457526734818
24;1185;00278;-1.1800875993727948
24;1186;00218;-1.1804719373905188
24;1187;00019;-1.181998850153471
24;1188;00680;-1.182920225350426
24;1189;01028;-1.1834041763580325
24;1190;01171;-1.1870811463501485
24;1191;00355;-1.1909259499314158
24;1192;00067;-1.1933173256155158
24;1193;00263;-1.198170502401913
24;1194;00165;-1.1986076371509093
24;1195;00322;-1.200408788349186
24;1196;00987;-1.204802037146443
24;1197;00055;-1.2048842498221615
24;1198;00001;-1.20614280774944
24;1199;00986;-1.207188522236622
24;1200;00297;-1.2157081865458839
24;1201;00901;-1.2175999228838197
24;1202;00345;-1.219058247186965
24;1203;00559;-1.2234402698244045
24;1204;01197;-1.2300098918370628
24;1205;00903;-1.2355576734856561
24;1206;00074;-1.2363697636592184
24;1207;00124;-1.238432500041335
24;1208;00190;-1.2514655007061022
24;1209;00325;-1.2781921737724324
24;1210;00051;-1.2871038137852266
24;1211;00172;-1.2954684035272304
24;1212;00711;-1.3092179874451557
24;1213;00498;-1.3391885754324895
24;1214;00333;-1.3524252308459475
25;1;00390;0.1784224811816615
25;2;00464;0.16595611806370936
25;3;01097;0.1543397171074662
25;4;01080;0.11591362992026545
25;5;01111;0.10931456611774062
25;6;01219;0.08470132765242336
25;7;01007;0.07958456019493759
25;8;01104;0.0753224623596038
25;9;01178;0.0746206615987445
25;10;00025;0.052073037333371104
25;11;00222;0.052050097473981864
25;12;00679;0.05188767462086135
25;13;00151;0.05161449564627306
25;14;00477;0.047548100772083934
25;15;00338;0.043012203416727596
25;16;01051;0.031204158901979216
25;17;00191;0.02624441909381096
25;18;00768;0.02594174742550874
25;19;01119;0.025704544589998726
25;20;00678;0.0255528074896274
25;21;01126;0.018714004519972308
25;22;01068;0.017835326194605233
25;23;00672;0.017703763538990835
25;24;00280;0.012995508863358669
25;25;00614;0.012159957042522183
25;26;00650;0.009535811222505408
25;27;01031;0.006896364258790588
25;28;00808;0.006684736847250385
25;29;00519;0.0022378857695765086
25;30;00059;0.00031331032668798593
25;31;00700;-0.0018083579636629509
25;32;00974;-0.002203173180878604
25;33;00657;-0.005365386071805127
25;34;01025;-0.005420346432496101
25;35;00833;-0.0057340574105326
25;36;00666;-0.0071244194200525785
25;37;00374;-0.008227273862819677
25;38;00931;-0.009939701124449654
25;39;00883;-0.01266337421610142
25;40;00449;-0.013164195812589582
25;41;00603;-0.0134357214028255
25;42;00296;-0.014363920247045622
25;43;00282;-0.014552265414290983
25;44;00597;-0.019788690580261444
25;45;00129;-0.0199193241889473
25;46;00908;-0.02305436431681169
25;47;00904;-0.023400184278244734
25;48;00913;-0.025067526824595607
25;49;00923;-0.02538471399153653
25;50;01101;-0.028268428149157764
25;51;00266;-0.02844089381660847
25;52;00677;-0.029370050313492005
25;53;00421;-0.030022692516374593
25;54;00893;-0.03099600909948483
25;55;00753;-0.03168986176784846
25;56;00182;-0.036177872692231355
25;57;00618;-0.03663857349724904
25;58;00275;-0.036736089683610626
25;59;01040;-0.03759995894441794
25;60;00725;-0.042487203456651614
25;61;01230;-0.04284029984425304
25;62;00634;-0.043308671611102405
25;63;00611;-0.0452041673609587
25;64;00488;-0.04610164829818564
25;65;00609;-0.04805272950435652
25;66;01071;-0.05060737101283054
25;67;00570;-0.05074266176488752
25;68;00506;-0.051643939836618094
25;69;00836;-0.05398775638001659
25;70;00543;-0.05576628363496697
25;71;00244;-0.056560007423171396
25;72;00926;-0.05691710948192761
25;73;00274;-0.05732403327007851
25;74;00935;-0.059539306669744996
25;75;00252;-0.05966889001001711
25;76;00629;-0.06074646039217142
25;77;01218;-0.06089077149600086
25;78;00143;-0.06129894103563815
25;79;00553;-0.06254957235231304
25;80;00779;-0.06302503692378365
25;81;01132;-0.06364158833309241
25;82;00082;-0.06467061123907847
25;83;00056;-0.06478474299614617
25;84;00016;-0.06616597626842226
25;85;00781;-0.06622580161610907
25;86;00418;-0.06651030468314759
25;87;00606;-0.0665341758627614
25;88;00587;-0.06820987107301357
25;89;00561;-0.06921480341897229
25;90;00456;-0.06940286604698188
25;91;00229;-0.07114224029376892
25;92;01001;-0.0713122585632932
25;93;00651;-0.07375353976596663
25;94;00881;-0.07438645176753442
25;95;00416;-0.07458875957455939
25;96;00002;-0.07509066315193662
25;97;01231;-0.0754669718104596
25;98;01129;-0.07579669431614654
25;99;00068;-0.07604788526156377
25;100;00380;-0.07689978526343924
25;101;01158;-0.07694688867479924
25;102;01224;-0.07722113645307822
25;103;00724;-0.07757924703126
25;104;00455;-0.07776159372698419
25;105;00695;-0.07802420335206255
25;106;00967;-0.07839176841988249
25;107;00598;-0.07886745396207778
25;108;00021;-0.07908571882694607
25;109;01110;-0.07931169044130382
25;110;00198;-0.07992473337195079
25;111;00965;-0.08040935441358743
25;112;01061;-0.0806208594764901
25;113;00473;-0.08123731513624191
25;114;01081;-0.08220389268507011
25;115;01010;-0.08318042282497574
25;116;00029;-0.084172216166571
25;117;00120;-0.08553238950412685
25;118;00396;-0.08592823508847336
25;119;00167;-0.08701652327820261
25;120;00050;-0.08779647657648634
25;121;00914;-0.08792796993301441
25;122;01085;-0.08824697070364515
25;123;00757;-0.08871717861856306
25;124;00089;-0.08949852688849974
25;125;00399;-0.09050673145013541
25;126;01215;-0.09082866743639811
25;127;00490;-0.09111578743775031
25;128;00365;-0.0924208069738309
25;129;00800;-0.0935873743651399
25;130;00155;-0.09370532557959908
25;131;01009;-0.09441925662533883
25;132;00918;-0.09704805171716574
25;133;00366;-0.0972284826175151
25;134;00385;-0.09746325760208376
25;135;00187;-0.09813922808728895
25;136;00033;-0.09823744178421599
25;137;01063;-0.10020163303392485
25;138;00556;-0.10145497698270539
25;139;01237;-0.10184065925578703
25;140;00802;-0.10203089070299663
25;141;01077;-0.10226209024869314
25;142;00684;-0.10290451710786458
25;143;00240;-0.10395575782042517
25;144;00221;-0.10423967393491622
25;145;01144;-0.10438068028409693
25;146;00994;-0.10455388003241123
25;147;00907;-0.10476239958857794
25;148;01194;-0.10550499314840231
25;149;00255;-0.10675295624343055
25;150;00226;-0.107084128935105
25;151;00108;-0.10747500858970885
25;152;00439;-0.10850133949043125
25;153;01166;-0.10859040220982469
25;154;00619;-0.10878502447516526
25;155;00624;-0.10884772483797603
25;156;00228;-0.10893539124292756
25;157;00180;-0.10959204373323866
25;158;01201;-0.10960247240763904
25;159;00983;-0.10962620740750031
25;160;01006;-0.1097226055257609
25;161;00948;-0.11033620400488449
25;162;00921;-0.11053461570100925
25;163;00134;-0.11324754681145574
25;164;00204;-0.11512969804559581
25;165;00692;-0.11516803881603636
